C
CS1#cnt,CS2#cnt,CS1#c,CS2#c,CS1#pb,CS2#pb
Time,Item,Value
,3,673.755925
29570,2,716.534728
,3,672.092497
29580,2,714.757961
,3,670.307733
29590,2,712.994905
,3,668.535412
29600,2,711.245452
,3,666.775446
29610,2,709.509499
,3,665.027748
29620,2,707.786941
,3,663.292232
29630,0,9
,2,698.807222
,3,661.568813
29640,2,682.840123
,3,659.336011
29650,2,681.330543
,3,656.762716
29660,2,679.832552
,3,654.209797
29670,2,678.346061
,3,651.677088
29680,2,676.870984
,3,649.164424
29690,2,675.40723
,3,646.671642
29700,2,673.954714
,3,644.198579
29710,2,672.51335
,3,641.745073
29720,2,671.083051
,3,639.310966
29730,2,669.663732
,3,636.896099
29740,2,668.255309
,3,634.500315
29750,0,10
,2,846.857698
,3,632.123458
29760,2,845.470817
,3,629.765375
29770,2,844.094583
,3,627.425912
29780,2,842.728913
,3,625.104917
29790,2,841.373727
,3,622.80224
29800,2,840.028944
,3,620.517732
29810,2,838.694484
,3,618.251244
29820,2,837.370269
,3,616.002631
29830,2,836.056218
,3,613.771746
29840,0,11
,2,834.752254
,3,611.558446
29850,2,833.4583
,3,609.362587
29860,2,832.174279
,3,607.184027
29870,2,830.900113
,3,605.022626
29880,1,10
,2,829.635728
,3,583.856248
29890,2,828.381049
,3,755.669632
29900,2,827.136
,3,753.715632
29910,2,825.900508
,3,751.777261
29920,2,824.674499
,3,749.854389
29930,2,823.457901
,3,747.946888
29940,1,9
,2,822.250641
,3,742.807563
29950,2,821.052647
,3,708.20185
29960,2,819.480371
,3,706.609527
29970,2,817.628573
,3,705.030053
29980,2,815.79087
,3,703.463319
29990,1,10
,2,813.967155
,3,755.90922
30000,2,812.157322
,3,754.367651
30010,2,810.361265
,3,752.838507
30020,2,808.578878
,3,751.321684
30030,2,806.810057
,3,749.817081
30040,0,10
,2,801.111759
,3,748.324594
30050,2,835.744445
,3,746.844124
30060,0,9
,2,823.595237
,3,745.37557
30070,2,811.131266
,3,743.918834
30080,1,11
,2,809.772781
,3,742.473816
30090,2,808.424485
,3,741.040419
30100,2,807.086302
,3,739.618548
30110,2,805.758154
,3,738.208105
30120,2,804.439968
,3,736.808997
30130,2,803.131669
,3,735.421128
30140,2,801.833181
,3,734.044406
30150,2,800.544432
,3,732.678737
30160,2,799.265349
,3,731.324031
30170,1,12
,2,797.995859
,3,729.980196
30180,2,796.73589
,3,728.647142
30190,2,795.485371
,3,727.32478
30200,2,794.24423
,3,726.013021
30210,2,793.012399
,3,724.711776
30220,2,791.789806
,3,723.42096
30230,2,790.576382
,3,722.140485
30240,2,789.372059
,3,720.870266
30250,2,788.176769
,3,719.610217
30260,2,786.990443
,3,718.360255
30270,2,785.813015
,3,717.120297
30280,2,784.644417
,3,715.890259
30290,2,783.484584
,3,714.670059
30300,2,782.33345
,3,713.459616
30310,2,781.190949
,3,712.25885
30320,1,11
,2,780.057017
,3,707.070929
30330,2,778.931589
,3,747.711006
30340,2,777.814602
,3,746.696135
30350,2,776.705993
,3,745.689641
30360,2,775.440491
,3,744.691452
30370,2,773.955731
,3,743.7015
30380,2,772.481615
,3,742.719712
30390,0,10
,2,825.018068
,3,741.746021
30400,2,823.565012
,3,740.780357
30410,0,9
,2,789.485864
,3,739.822652
30420,2,784.934849
,3,738.872839
30430,2,783.780981
,3,737.930851
30440,2,782.635295
,3,736.996622
30450,2,781.497731
,3,736.070085
30460,2,780.368232
,3,735.151176
30470,2,779.246741
,3,734.23983
30480,2,778.1332
,3,733.335983
30490,2,777.027552
,3,732.439571
30500,0,10
,2,829.929741
,3,731.550532
30510,2,828.839711
,3,730.668802
30520,2,827.757407
,3,729.794321
30530,2,826.682773
,3,728.927027
30540,2,825.615755
,3,728.066859
30550,2,824.556298
,3,727.213756
30560,1,10
,2,791.394761
,3,718.317372
30570,2,876.700676
,3,743.607127
30580,2,875.931775
,3,742.937519
30590,2,875.16821
,3,741.582387
30600,2,874.409945
,3,740.239201
30610,2,873.656941
,3,738.907852
30620,2,872.909163
,3,737.588234
30630,2,872.166574
,3,736.280241
30640,1,9
,2,871.053432
,3,730.92269
30650,2,869.92971
,3,708.524093
30660,2,868.813514
,3,707.407691
30670,2,867.704794
,3,706.301517
30680,2,864.318042
,3,705.205477
30690,2,860.558405
,3,704.119476
30700,2,856.846079
,3,702.50826
30710,2,853.180416
,3,700.771073
30720,1,10
,2,849.560774
,3,879.048682
30730,2,845.986524
,3,877.340957
30740,2,842.457044
,3,875.647773
30750,2,838.971722
,3,873.969003
30760,2,835.529952
,3,872.304521
30770,1,9
,2,832.13114
,3,867.432199
30780,2,828.7747
,3,833.042098
30790,2,825.460053
,3,831.689564
30800,2,822.186628
,3,830.348808
30810,2,818.953865
,3,829.019725
30820,2,815.761209
,3,827.70221
30830,2,812.608114
,3,826.396163
30840,2,809.494043
,3,825.101482
30850,2,806.418465
,3,823.818065
30860,2,803.380858
,3,822.545813
30870,2,800.380705
,3,821.284628
30880,2,797.417499
,3,820.034412
30890,1,10
,2,794.49074
,3,998.795067
30900,2,789.320694
,3,997.566497
30910,2,783.799543
,3,996.348608
30920,2,778.353366
,3,995.141304
30930,2,772.981091
,3,993.944492
30940,2,767.68166
,3,992.75808
30950,2,762.454033
,3,991.581976
30960,2,757.297184
,3,990.416088
30970,2,752.210102
,3,989.260326
30980,1,11
,2,747.19179
,3,988.114601
30990,2,742.241267
,3,986.978824
31000,2,737.357567
,3,985.852908
31010,2,732.539735
,3,984.736764
31020,2,727.786834
,3,983.630308
31030,2,723.097937
,3,982.533453
31040,2,718.472134
,3,981.446115
31050,2,713.908526
,3,980.368209
31060,2,709.406228
,3,979.299653
31070,1,13
,2,704.964367
,3,978.240364
31080,2,700.582084
,3,977.190261
31090,2,696.258533
,3,976.149261
31100,0,11
,2,691.992879
,3,975.117286
31110,2,687.784299
,3,974.094255
31120,2,683.631983
,3,973.08009
31130,2,679.535134
,3,972.074712
31140,2,675.492963
,3,971.078045
31150,2,671.504697
,3,970.09001
31160,2,667.569571
,3,969.110533
31170,0,10
,2,632.932603
,3,968.139538
31180,2,714.086395
,3,967.17695
31190,2,710.574487
,3,966.222694
31200,2,707.110761
,3,965.276699
31210,2,703.694522
,3,964.338891
31220,2,700.325088
,3,960.920205
31230,2,697.001782
,3,957.33589
31240,2,693.723941
,3,953.799487
31250,2,690.49091
,3,950.310329
31260,2,687.302045
,3,946.867754
31270,0,9
,2,668.314991
,3,943.471112
31280,0,10
,2,789.291904
,3,940.119764
31290,2,787.308194
,3,936.813076
31300,2,785.350018
,3,933.550428
31310,2,783.417018
,3,930.331204
31320,2,781.508842
,3,927.1548
31330,2,779.625145
,3,924.020621
31340,2,777.765585
,3,920.928078
31350,2,775.929825
,3,917.876592
31360,2,774.117535
,3,914.865592
31370,2,772.328388
,3,911.894516
31380,2,770.562062
,3,908.962809
31390,2,768.818239
,3,906.069924
31400,2,767.096608
,3,903.215323
31410,2,765.396859
,3,900.398473
31420,2,763.718689
,3,897.618853
31430,0,11
,2,762.0618
,3,894.875944
31440,2,760.425896
,3,892.16924
31450,2,758.810687
,3,889.498237
31460,2,757.215886
,3,886.862443
31470,2,755.641211
,3,884.26137
31480,2,754.086384
,3,881.694537
31490,0,10
,2,736.876784
,3,879.161471
31500,2,769.270296
,3,876.661706
31510,1,12
,2,768.849856
,3,843.788871
31520,2,768.432045
,3,890.057176
31530,2,768.016845
,3,888.003241
31540,2,767.604239
,3,885.977401
31550,0,11
,2,767.194213
,3,883.979254
31560,2,766.786749
,3,882.008406
31570,2,766.381832
,3,880.064466
31580,2,765.979445
,3,878.147052
31590,2,765.579574
,3,876.255785
31600,2,765.182201
,3,874.390292
31610,2,764.787313
,3,872.550207
31620,2,764.394892
,3,870.735167
31630,2,764.004924
,3,868.944816
31640,2,763.617393
,3,867.178803
31650,2,763.232284
,3,865.436781
31660,2,762.849583
,3,863.718409
31670,2,762.469273
,3,862.023352
31680,2,762.09134
,3,860.351278
31690,2,761.715769
,3,858.701861
31700,2,761.342545
,3,857.074778
31710,2,760.971654
,3,855.469713
31720,2,760.603082
,3,853.886354
31730,0,12
,2,760.236812
,3,852.324392
31740,2,759.872832
,3,850.783525
31750,2,759.511127
,3,849.263453
31760,2,759.151683
,3,847.763883
31770,2,758.794485
,3,846.284523
31780,2,758.439519
,3,844.825088
31790,2,757.66827
,3,843.385295
31800,2,756.645867
,3,841.964868
31810,0,11
,1,11
,2,748.787987
,3,819.242549
31820,2,819.465465
,3,821.500831
31830,2,818.621829
,3,821.212075
31840,2,817.784288
,3,820.925485
31850,2,816.952795
,3,820.641044
31860,2,816.127309
,3,820.358736
31870,2,815.307785
,3,820.078545
31880,2,814.494179
,3,819.800456
31890,2,813.686449
,3,819.524453
31900,1,10
,2,812.884552
,3,816.402568
31910,2,812.088446
,3,834.521777
31920,2,811.298089
,3,831.85895
31930,2,810.513439
,3,829.236066
31940,2,809.734454
,3,826.652525
31950,2,808.961094
,3,824.107737
31960,2,808.193318
,3,821.601121
31970,2,807.431084
,3,819.132104
31980,2,806.674354
,3,816.700123
31990,2,805.923086
,3,814.304621
32000,2,805.177242
,3,811.945051
32010,2,804.436782
,3,809.078529
32020,2,803.701666
,3,806.118283
32030,2,802.971857
,3,803.197409
32040,2,802.247316
,3,800.315354
32050,2,801.528003
,3,797.471573
32060,2,800.813883
,3,794.665529
32070,2,800.104916
,3,791.896694
32080,2,799.401065
,3,789.164544
32090,0,10
,2,778.375246
,3,786.468567
32100,2,862.935609
,3,783.808256
32110,2,862.403592
,3,781.183112
32120,2,861.875565
,3,778.592642
32130,2,861.351498
,3,776.036363
32140,2,860.831362
,3,773.513795
32150,1,11
,2,860.315127
,3,771.024469
32160,2,859.802763
,3,768.56792
32170,2,859.294242
,3,766.143691
32180,2,858.789536
,3,761.243441
32190,2,858.288614
,3,756.220123
32200,2,857.791449
,3,750.887865
32210,2,857.298014
,3,745.573714
32220,2,856.808279
,3,740.331914
32230,2,856.322216
,3,735.161436
32240,2,855.8398
,3,730.061268
32250,2,855.361001
,3,725.030411
32260,2,854.885794
,3,720.067879
32270,2,854.41415
,3,715.172705
32280,2,853.946044
,3,710.343931
32290,2,853.481449
,3,705.580617
32300,2,853.020338
,3,700.881834
32310,2,852.562685
,3,696.246668
32320,2,852.108465
,3,691.674217
32330,2,851.657652
,3,687.163593
32340,0,11
,2,851.210219
,3,682.713922
32350,2,850.766143
,3,678.32434
32360,2,850.325397
,3,673.993998
32370,2,849.887956
,3,669.722058
32380,2,849.453797
,3,665.507695
32390,2,849.022893
,3,661.350095
32400,2,848.595221
,3,657.248457
32410,2,848.170757
,3,653.20199
32420,2,847.749477
,3,649.209916
32430,2,847.331355
,3,645.271469
32440,2,846.91637
,3,641.385891
32450,2,846.504498
,3,637.552438
32460,2,846.095714
,3,633.652948
32470,2,845.689996
,3,629.653035
32480,2,845.287321
,3,625.704413
32490,2,844.887666
,3,621.806373
32500,1,10
,2,844.491009
,3,596.927143
32510,2,844.097326
,3,722.47472
32520,2,843.706596
,3,719.799539
32530,2,843.318797
,3,717.156074
32540,2,842.933906
,3,714.543908
32550,2,842.551901
,3,711.962627
32560,2,842.172762
,3,709.411825
32570,2,841.796466
,3,706.891102
32580,2,841.422993
,3,704.400063
32590,2,841.05232
,3,701.938318
32600,1,11
,2,840.684428
,3,699.505484
32610,2,840.319295
,3,697.101181
32620,2,839.9569
,3,694.725036
32630,2,839.597223
,3,692.376681
32640,2,839.240244
,3,690.055753
32650,2,836.639067
,3,687.761893
32660,2,833.621126
,3,685.49475
32670,2,830.645816
,3,683.253974
32680,2,827.712518
,3,681.039223
32690,2,824.820622
,3,678.850158
32700,2,821.969526
,3,676.686446
32710,2,819.158638
,3,674.547756
32720,2,816.387372
,3,672.433766
32730,2,813.119593
,3,670.344154
32740,2,809.552181
,3,668.278605
32750,2,806.031224
,3,666.236808
32760,2,802.556088
,3,664.218457
32770,1,10
,2,799.126149
,3,640.39357
32780,1,11
,2,795.74079
,3,678.578327
32790,2,792.399406
,3,677.7036
32800,2,789.101396
,3,676.835005
32810,2,785.846172
,3,675.9725
32820,2,782.551841
,3,675.116039
32830,2,778.946399
,3,674.26558
32840,2,775.385515
,3,673.421078
32850,2,771.868603
,3,672.582491
32860,2,768.395085
,3,671.749776
32870,2,764.964392
,3,670.922891
32880,2,761.575962
,3,670.101793
32890,2,758.22924
,3,669.286441
32900,2,754.92368
,3,668.476794
32910,2,751.658743
,3,667.672809
32920,2,748.433896
,3,666.874447
32930,2,745.248617
,3,666.081667
32940,2,742.102386
,3,665.294428
32950,2,738.994695
,3,664.512691
32960,1,13
,2,735.92504
,3,663.736416
32970,2,732.892925
,3,662.965563
32980,2,729.89786
,3,662.200094
32990,2,726.939363
,3,661.439969
33000,0,10
,2,691.398836
,3,660.685151
33010,2,775.374808
,3,659.9356
33020,2,772.791348
,3,659.19128
33030,2,769.944092
,3,658.452152
33040,2,766.549565
,3,657.718179
33050,1,14
,2,763.195419
,3,656.989323
33060,2,759.881146
,3,656.265549
33070,2,756.606244
,3,655.54682
33080,2,753.370222
,3,654.833098
33090,2,750.17259
,3,654.124349
33100,2,747.012869
,3,653.420537
33110,2,743.890583
,3,652.721625
33120,2,740.805264
,3,652.027579
33130,2,737.756449
,3,651.338364
33140,2,734.743683
,3,650.653945
33150,2,731.766516
,3,649.974287
33160,2,728.824502
,3,649.299357
33170,2,725.917204
,3,648.62912
33180,2,723.044189
,3,647.963543
33190,2,720.205029
,3,647.302592
33200,2,717.399304
,3,646.646234
33210,1,13
,2,714.626596
,3,642.761225
33220,2,711.886497
,3,699.371416
33230,2,709.178599
,3,698.998458
33240,0,9
,2,691.699423
,3,698.62794
33250,2,632.079863
,3,698.259844
33260,2,630.542864
,3,697.894154
33270,2,629.020348
,3,697.530852
33280,2,627.512179
,3,697.169923
33290,2,626.01822
,3,696.81135
33300,2,624.538337
,3,696.455117
33310,2,623.072397
,3,696.101208
33320,1,12
,2,621.620268
,3,684.744492
33330,2,620.181819
,3,763.888888
33340,2,618.756919
,3,763.715023
33350,2,617.345442
,3,763.542025
33360,2,615.94726
,3,763.369889
33370,2,614.562246
,3,763.19861
33380,2,613.190277
,3,763.028185
33390,2,611.831229
,3,762.85861
33400,2,610.484979
,3,762.689879
33410,2,609.151406
,3,762.521989
33420,0,10
,2,670.83039
,3,762.354936
33430,2,669.521813
,3,762.188715
33440,2,668.225557
,3,762.023323
33450,2,666.941504
,3,761.858755
33460,2,665.66954
,3,761.695007
33470,2,664.409549
,3,761.532075
33480,2,663.16142
,3,761.369955
33490,2,661.925039
,3,761.208643
33500,2,660.700295
,3,761.048135
33510,2,659.487078
,3,760.888427
33520,2,658.28528
,3,760.729514
33530,2,657.094791
,3,760.571394
33540,2,655.915505
,3,760.414061
33550,2,654.747317
,3,760.218703
33560,2,653.59012
,3,759.669427
33570,2,652.443811
,3,759.123387
33580,2,651.308287
,3,758.580564
33590,2,650.183447
,3,758.040937
33600,2,649.069188
,3,757.504489
33610,2,647.965411
,3,756.9712
33620,2,646.872016
,3,756.441052
33630,0,11
,2,645.788907
,3,755.914026
33640,2,644.715984
,3,755.390104
33650,0,10
,2,635.020385
,3,754.720273
33660,2,660.68462
,3,753.768996
33670,2,659.945205
,3,752.824258
33680,2,658.990523
,3,751.886011
33690,2,658.043504
,3,750.954211
33700,2,657.104082
,3,750.028811
33710,2,656.172192
,3,749.109766
33720,2,655.247771
,3,748.197032
33730,2,654.330754
,3,747.290564
33740,2,653.421079
,3,746.390317
33750,2,652.518682
,3,745.496248
33760,2,651.623502
,3,744.608313
33770,2,650.735478
,3,743.726469
33780,2,649.854548
,3,742.850673
33790,2,648.980653
,3,741.980882
33800,2,648.113732
,3,741.117054
33810,2,647.253726
,3,740.259146
33820,2,646.400576
,3,736.91558
33830,2,645.554224
,3,733.406762
33840,2,644.714613
,3,729.94368
33850,2,643.881685
,3,726.525694
33860,2,643.055383
,3,723.152173
33870,2,642.235652
,3,719.822496
33880,2,641.367682
,3,716.536051
33890,2,640.292094
,3,713.292233
33900,2,639.224251
,3,710.090448
33910,2,638.164091
,3,706.930109
33920,2,637.111554
,3,703.810639
33930,2,636.06658
,3,700.731468
33940,2,635.02911
,3,697.692035
33950,0,9
,2,616.241391
,3,694.691788
33960,0,8
,2,576.703077
,3,691.730181
33970,2,575.016822
,3,688.806676
33980,2,574.528366
,3,685.920745
33990,2,574.042345
,3,683.071866
34000,2,573.558745
,3,680.259524
34010,2,573.077555
,3,677.483213
34020,2,572.598763
,3,674.742434
34030,2,572.122357
,3,672.036693
34040,2,571.648326
,3,669.365506
34050,2,571.176656
,3,666.728396
34060,2,570.707338
,3,664.124889
34070,2,570.240357
,3,661.554523
34080,2,569.775704
,3,659.016839
34090,2,569.313367
,3,656.511386
34100,2,568.853334
,3,654.037719
34110,2,568.395593
,3,651.595401
34120,2,567.940133
,3,649.183999
34130,2,567.486943
,3,646.662385
34140,2,567.036011
,3,644.043143
34150,2,566.168368
,3,641.454895
34160,2,565.050062
,3,638.897228
34170,2,563.93902
,3,636.369733
34180,2,562.835192
,3,633.872008
34190,2,561.738531
,3,631.403655
34200,2,560.648987
,3,628.964284
34210,2,559.566515
,3,626.553509
34220,2,558.491064
,3,624.170949
34230,2,557.42259
,3,621.81623
34240,2,556.361044
,3,619.488983
34250,0,9
,2,645.30638
,3,617.188842
34260,2,644.258552
,3,614.91545
34270,2,643.217513
,3,612.668451
34280,1,11
,2,642.18322
,3,609.900307
34290,2,641.155625
,3,649.654971
34300,2,640.134684
,3,647.592707
34310,2,639.120353
,3,645.554935
34320,2,638.112587
,3,643.541326
34330,2,637.111341
,3,641.551559
34340,2,636.116573
,3,639.585315
34350,2,635.128239
,3,637.642282
34360,2,634.146296
,3,635.722151
34370,2,633.1707
,3,633.824616
34380,2,632.20141
,3,631.597469
34390,2,630.82271
,3,629.312361
34400,2,629.194021
,3,627.052439
34410,1,10
,2,627.576551
,3,603.427868
34420,2,625.970221
,3,604.927738
34430,2,624.374951
,3,603.816685
34440,2,622.790664
,3,602.713454
34450,2,621.217283
,3,601.617987
34460,0,10
,2,709.65473
,3,600.530228
34470,2,708.102928
,3,599.450122
34480,2,706.561803
,3,598.377612
34490,2,705.031279
,3,597.312643
34500,2,703.511281
,3,596.255161
34510,2,702.001735
,3,595.205112
34520,2,700.502567
,3,594.162441
34530,2,699.013705
,3,593.127094
34540,2,697.535074
,3,592.099019
34550,2,696.066605
,3,591.078163
34560,2,694.608224
,3,590.064474
34570,2,693.159861
,3,589.057899
34580,2,691.721446
,3,588.058387
34590,2,690.292907
,3,587.065887
34600,2,688.874177
,3,586.080348
34610,2,687.465185
,3,585.101719
34620,2,686.065863
,3,584.129951
34630,2,684.676143
,3,583.164994
34640,2,683.295957
,3,582.206798
34650,2,681.925239
,3,581.255315
34660,2,680.563922
,3,580.310495
34670,1,11
,2,679.21194
,3,579.372292
34680,2,677.869226
,3,578.440656
34690,2,676.535717
,3,577.51554
34700,2,675.211346
,3,576.596897
34710,2,673.896051
,3,575.684681
34720,2,672.589766
,3,574.515413
34730,2,671.29243
,3,572.739576
34740,2,670.003978
,3,570.978586
34750,2,668.724349
,3,569.232312
34760,2,667.45348
,3,567.500628
34770,2,666.19131
,3,565.783405
34780,1,10
,2,664.937779
,3,542.976915
34790,2,663.692824
,3,594.961732
34800,2,662.456386
,3,593.459662
34810,2,661.228406
,3,591.97017
34820,2,660.008823
,3,590.493146
34830,2,658.797579
,3,589.028481
34840,2,657.594616
,3,587.576067
34850,2,656.399875
,3,586.135796
34860,2,655.213299
,3,584.707564
34870,2,653.641162
,3,583.291264
34880,2,651.798696
,3,581.886793
34890,2,649.969264
,3,580.494047
34900,2,648.152773
,3,579.112924
34910,2,646.34913
,3,577.743323
34920,2,644.558241
,3,576.385143
34930,2,642.780015
,3,575.038285
34940,1,11
,2,641.014361
,3,573.70265
34950,2,639.261189
,3,572.37814
34960,2,637.520408
,3,571.064659
34970,2,635.79193
,3,569.76211
34980,2,634.075666
,3,568.470398
34990,2,632.371527
,3,567.189429
35000,2,630.679428
,3,565.919109
35010,1,10
,2,628.999281
,3,540.705715
35020,2,627.331
,3,628.359759
35030,2,625.674501
,3,627.2774
35040,2,624.029697
,3,626.204346
35050,2,622.396506
,3,625.140514
35060,0,11
,2,620.774843
,3,624.085822
35070,2,619.164626
,3,623.040188
35080,2,617.565773
,3,622.003531
35090,2,615.978202
,3,620.975771
35100,2,614.401831
,3,619.956828
35110,2,612.83658
,3,618.946624
35120,2,611.28237
,3,617.371776
35130,2,609.739121
,3,615.505508
35140,2,608.206755
,3,613.656276
35150,2,606.685192
,3,611.82392
35160,2,605.174357
,3,610.008282
35170,2,603.67417
,3,608.209206
35180,2,602.184557
,3,606.426537
35190,2,600.705441
,3,604.660123
35200,2,599.236746
,3,602.909811
35210,2,597.778399
,3,601.175451
35220,2,596.330324
,3,599.456894
35230,2,594.892448
,3,597.753993
35240,2,593.464698
,3,596.066602
35250,2,592.047001
,3,594.394575
35260,2,590.639285
,3,592.73777
35270,2,589.241479
,3,591.096044
35280,2,587.85351
,3,589.469258
35290,2,586.47531
,3,587.85727
35300,2,585.106807
,3,586.259944
35310,2,583.747932
,3,584.677143
35320,2,582.398616
,3,583.108732
35330,2,581.05879
,3,581.554575
35340,2,579.728387
,3,580.014541
35350,2,578.407339
,3,578.488498
35360,0,10
,2,544.453146
,3,576.976315
35370,2,630.037858
,3,575.477864
35380,2,629.012638
,3,573.993016
35390,1,11
,2,627.994497
,3,572.521645
35400,1,12
,2,626.983384
,3,571.063625
35410,2,625.979249
,3,569.618833
35420,2,624.982044
,3,568.187144
35430,2,623.991719
,3,566.768437
35440,2,623.008226
,3,565.362591
35450,2,622.031516
,3,563.969487
35460,2,621.061542
,3,562.589005
35470,2,620.098255
,3,561.221029
35480,2,619.14161
,3,559.865442
35490,2,618.191558
,3,558.522129
35500,0,9
,1,11
,2,600.722416
,3,547.578913
35510,2,594.793404
,3,597.349248
35520,2,593.970087
,3,596.215336
35530,2,593.152644
,3,595.091853
35540,2,592.341035
,3,593.9787
35550,2,591.535215
,3,592.87578
35560,2,590.735145
,3,591.65735
35570,2,589.940781
,3,590.30613
35580,2,588.774714
,3,588.966193
35590,2,587.31947
,3,587.637439
35600,0,8
,2,553.407256
,3,586.319768
35610,2,548.684286
,3,585.01308
35620,2,547.528856
,3,583.71728
35630,2,546.381808
,3,581.885305
35640,2,545.243078
,3,579.940089
35650,1,10
,2,544.112607
,3,544.539746
35660,2,542.990333
,3,603.423277
35670,2,541.876197
,3,601.872926
35680,2,540.770139
,3,600.334409
35690,2,539.6721
,3,598.807633
35700,0,9
,2,592.582021
,3,597.292501
35710,0,8
,2,574.371205
,3,595.788921
35720,2,568.910868
,3,594.2968
35730,2,567.951537
,3,592.816044
35740,2,566.9994
,3,591.346563
35750,2,566.054405
,3,589.888267
35760,2,565.116497
,3,588.441065
35770,2,564.185623
,3,587.004867
35780,2,563.261731
,3,585.579587
35790,2,562.344768
,3,584.165135
35800,2,561.434682
,3,582.761426
35810,2,560.531422
,3,581.368373
35820,2,559.634936
,3,579.98589
35830,2,558.745174
,3,578.613892
35840,2,557.862086
,3,577.252297
35850,2,556.98562
,3,575.90102
35860,2,556.115728
,3,574.559979
35870,2,555.25236
,3,573.229091
35880,2,554.395467
,3,571.908276
35890,2,553.545001
,3,570.597453
35900,2,552.700914
,3,569.296542
35910,2,551.863157
,3,568.005464
35920,2,551.031683
,3,566.724141
35930,1,11
,2,550.206445
,3,565.452493
35940,1,13
,2,549.387397
,3,564.190445
35950,1,12
,2,548.574492
,3,560.5187
35960,2,547.767683
,3,720.106896
35970,2,546.966925
,3,718.980769
35980,2,546.172173
,3,717.863402
35990,2,545.383382
,3,716.754724
36000,2,544.600507
,3,715.654665
36010,2,543.823503
,3,714.563153
36020,2,543.052327
,3,713.48012
36030,2,542.286934
,3,712.405495
36040,1,11
,2,541.527282
,3,701.154891
36050,0,9
,2,603.773328
,3,737.380658
36060,2,603.025028
,3,736.681444
36070,2,602.28234
,3,735.986946
36080,0,8
,2,570.248723
,3,735.29713
36090,2,565.048357
,3,734.611964
36100,2,564.590494
,3,733.931415
36110,2,564.136066
,3,733.255452
36120,2,563.685045
,3,732.584043
36130,2,563.237407
,3,731.917157
36140,2,562.793127
,3,731.254761
36150,2,562.352178
,3,730.596825
36160,2,561.914537
,3,729.943317
36170,2,561.480178
,3,729.294208
36180,2,561.049077
,3,728.649467
36190,2,560.621208
,3,728.009063
36200,2,560.196549
,3,727.372966
36210,2,559.775075
,3,726.741147
36220,2,559.356762
,3,726.113576
36230,2,558.941587
,3,725.490223
36240,2,558.529525
,3,724.871059
36250,2,558.120553
,3,724.256056
36260,0,10
,2,827.714649
,3,723.645184
36270,2,827.311789
,3,723.038415
36280,2,826.911951
,3,722.435721
36290,2,826.515111
,3,721.837073
36300,2,826.121248
,3,721.242443
36310,2,825.601812
,3,720.651804
36320,2,824.820888
,3,720.065127
36330,2,824.04533
,3,719.482387
36340,2,823.2751
,3,718.903554
36350,2,822.510162
,3,718.328603
36360,2,821.750478
,3,717.757507
36370,2,820.996014
,3,717.190238
36380,2,820.246731
,3,716.626771
36390,2,819.502596
,3,716.067079
36400,2,818.763571
,3,715.511136
36410,0,11
,2,818.029622
,3,714.958917
36420,2,817.300713
,3,714.410395
36430,2,816.57681
,3,713.865545
36440,2,815.857877
,3,713.324342
36450,2,815.143881
,3,712.78676
36460,2,814.434787
,3,712.252775
36470,2,813.730562
,3,711.722362
36480,2,813.031171
,3,711.195496
36490,2,812.336581
,3,710.672152
36500,2,811.646759
,3,710.152307
36510,2,810.961672
,3,709.635936
36520,2,810.281287
,3,709.123015
36530,2,809.605572
,3,708.613521
36540,2,808.934494
,3,708.10743
36550,2,808.268021
,3,707.604719
36560,2,807.606122
,3,707.105363
36570,2,806.948764
,3,706.609341
36580,2,806.295916
,3,706.116629
36590,2,805.647548
,3,705.627205
36600,2,805.003627
,3,705.141045
36610,2,804.364124
,3,704.658128
36620,2,803.729008
,3,704.17843
36630,2,803.098248
,3,703.318847
36640,2,802.471814
,3,702.413903
36650,2,801.849677
,3,701.515587
36660,2,801.231806
,3,700.62385
36670,2,800.618172
,3,699.738642
36680,2,800.008747
,3,698.859916
36690,2,799.4035
,3,697.987621
36700,2,798.802403
,3,697.121711
36710,2,798.205427
,3,696.262137
36720,2,797.612543
,3,695.408852
36730,2,797.023724
,3,694.561809
36740,1,12
,2,796.438942
,3,693.720961
36750,2,795.858168
,3,692.886262
36760,2,795.281374
,3,692.057666
36770,2,794.708534
,3,691.235126
36780,2,793.730877
,3,690.418599
36790,0,10
,2,762.064865
,3,689.608038
36800,2,809.494106
,3,688.8034
36810,2,808.543202
,3,688.004639
36820,2,807.599069
,3,687.211712
36830,1,11
,2,806.661657
,3,682.943869
36840,2,805.73092
,3,739.669293
36850,2,804.806809
,3,739.163412
36860,2,803.889276
,3,738.661169
36870,2,802.978274
,3,738.162538
36880,2,802.073758
,3,737.66749
36890,2,801.175679
,3,737.175999
36900,2,800.283992
,3,736.68804
36910,2,799.398652
,3,736.203584
36920,2,798.519612
,3,735.722607
36930,2,797.646828
,3,735.245083
36940,2,796.780254
,3,734.770985
36950,2,795.919847
,3,734.300289
36960,2,795.065562
,3,733.832968
36970,2,794.217356
,3,733.368999
36980,2,793.375184
,3,732.908355
36990,2,792.539003
,3,732.451012
37000,2,791.708772
,3,731.615485
37010,2,790.884446
,3,730.733038
37020,2,790.065984
,3,729.857293
37030,2,789.253344
,3,728.988198
37040,2,788.446484
,3,728.125704
37050,2,787.645363
,3,727.269757
37060,2,786.849939
,3,726.420308
37070,2,786.060172
,3,725.577305
37080,2,785.276022
,3,724.7407
