C
B0#Pd,B1#Pd,B2#Pd,B0#Qd,B1#Qd,B2#Qd,B0#V,B1#V,B2#V,B0#Pg,B1#Pg,B0#Qg,B1#Qg,totPd,totQd,totPg,totQg
Time,Item,Value
73930,2,3.823501
,D,14.023501
73940,2,3.823384
,D,14.023384
73950,2,3.823267
,D,14.023267
73960,2,3.823151
,D,14.023151
73970,2,3.823036
,D,14.023036
73980,2,3.822921
,D,14.022921
73990,2,3.822807
,D,14.022807
74000,2,3.822693
,D,14.022693
74010,2,3.82258
,D,14.02258
74020,2,3.822468
,D,14.022468
74030,2,3.822356
,D,14.022356
74040,2,3.822244
,D,14.022244
74050,2,3.822133
,D,14.022133
74060,2,3.822023
,D,14.022023
74070,2,3.821913
,D,14.021913
74080,2,3.821804
,D,14.021804
74090,2,3.819157
,D,14.019157
74100,2,3.8
,D,14.0
74110,7,9.996814
,8,9.996878
,9,8.489653
,A,9.417487
,F,17.90714
107390,2,3.854
,D,14.054
107410,7,9.996833
,8,9.996846
,9,8.519714
,A,9.441448
,F,17.961161
109570,2,3.853629
,D,14.053629
109580,2,3.853197
,D,14.053197
109590,2,3.852769
,D,14.052769
109600,2,3.852344
,D,14.052344
109610,2,3.851922
,D,14.051922
109620,2,3.851505
,D,14.051505
109630,2,3.85109
,D,14.05109
109640,2,3.850679
,D,14.050679
109650,2,3.850271
,D,14.050271
109660,2,3.849866
,D,14.049866
109670,2,3.849465
,D,14.049465
109680,2,3.849066
,D,14.049066
109690,2,3.848671
,D,14.048671
109700,2,3.84828
,D,14.04828
109710,2,3.847891
,D,14.047891
109720,2,3.847505
,D,14.047505
109730,2,3.847123
,D,14.047123
109740,2,3.846744
,D,14.046744
109750,2,3.846367
,D,14.046367
109760,2,3.845994
,D,14.045994
109770,2,3.845624
,D,14.045624
109780,2,3.845257
,D,14.045257
109790,2,3.844892
,D,14.044892
109800,2,3.844531
,D,14.044531
109810,2,3.844172
,7,9.996829
,8,9.996851
,9,8.514442
,A,9.437246
,D,14.044172
,F,17.951688
109820,2,3.843817
,D,14.043817
109830,2,3.843464
,D,14.043464
109840,2,3.843114
,D,14.043114
109850,2,3.842767
,D,14.042767
109860,2,3.842423
,D,14.042423
109870,2,3.842081
,D,14.042081
109880,2,3.841743
,D,14.041743
109890,2,3.841406
,D,14.041406
109900,2,3.841073
,D,14.041073
109910,2,3.840743
,D,14.040743
109920,2,3.840415
,D,14.040415
109930,2,3.840089
,D,14.040089
109940,2,3.839766
,D,14.039766
109950,2,3.839446
,D,14.039446
109960,2,3.839129
,D,14.039129
109970,2,3.838814
,D,14.038814
109980,2,3.838501
,D,14.038501
109990,2,3.838191
,D,14.038191
110000,2,3.837884
,D,14.037884
110010,2,3.837579
,D,14.037579
110020,2,3.837276
,D,14.037276
110030,2,3.836976
,D,14.036976
110040,2,3.836679
,D,14.036679
110050,2,3.836383
,D,14.036383
110060,2,3.836091
,D,14.036091
110070,2,3.8358
,D,14.0358
110080,2,3.835512
,D,14.035512
110090,2,3.835226
,D,14.035226
110100,2,3.834942
,D,14.034942
110110,2,3.834661
,7,9.996826
,8,9.996857
,9,8.509105
,A,9.432991
,D,14.034661
,F,17.942096
110120,2,3.834382
,D,14.034382
110130,2,3.834105
,D,14.034105
110140,2,3.833831
,D,14.033831
110150,2,3.833558
,D,14.033558
110160,2,3.833288
,D,14.033288
110170,2,3.83302
,D,14.03302
110180,2,3.832754
,D,14.032754
110190,2,3.832491
,D,14.032491
110200,2,3.832229
,D,14.032229
110210,2,3.83197
,D,14.03197
110220,2,3.831712
,D,14.031712
110230,2,3.831457
,D,14.031457
110240,2,3.831204
,D,14.031204
110250,2,3.830953
,D,14.030953
110260,2,3.830704
,D,14.030704
110270,2,3.830456
,D,14.030456
110280,2,3.830211
,D,14.030211
110290,2,3.829968
,D,14.029968
110300,2,3.829727
,D,14.029727
110310,2,3.829487
,D,14.029487
110320,2,3.82925
,D,14.02925
110330,2,3.829015
,D,14.029015
110340,2,3.828781
,D,14.028781
110350,2,3.828549
,D,14.028549
110360,2,3.82832
,D,14.02832
110370,2,3.828092
,D,14.028092
110380,2,3.827865
,D,14.027865
110390,2,3.827641
,D,14.027641
110400,2,3.827419
,D,14.027419
110410,2,3.827198
,7,9.996823
,8,9.996862
,9,8.504916
,A,9.429653
,D,14.027198
,F,17.934569
110420,2,3.826979
,D,14.026979
110430,2,3.826762
,D,14.026762
110440,2,3.826546
,D,14.026546
110450,2,3.826333
,D,14.026333
110460,2,3.826121
,D,14.026121
110470,2,3.82591
,D,14.02591
110480,2,3.825702
,D,14.025702
110490,2,3.825495
,D,14.025495
110500,2,3.82529
,D,14.02529
110510,2,3.825086
,D,14.025086
110520,2,3.824884
,D,14.024884
110530,2,3.824684
,D,14.024684
110540,2,3.824485
,D,14.024485
110550,2,3.824288
,D,14.024288
110560,2,3.824092
,D,14.024092
110570,2,3.823899
,D,14.023899
110580,2,3.823706
,D,14.023706
110590,2,3.823515
,D,14.023515
110600,2,3.823326
,D,14.023326
110610,2,3.823138
,D,14.023138
110620,2,3.822952
,D,14.022952
110630,2,3.822767
,D,14.022767
110640,2,3.822584
,D,14.022584
110650,2,3.822402
,D,14.022402
110660,2,3.822222
,D,14.022222
110670,2,3.822043
,D,14.022043
110680,2,3.821865
,D,14.021865
110690,2,3.811107
,D,14.011107
110700,2,3.8
,D,14.0
110710,7,9.996814
,8,9.996878
,9,8.489653
,A,9.417487
,F,17.90714
111620,2,3.98
,D,14.18
111910,7,9.996878
,8,9.99677
,9,8.589858
,A,9.497357
,F,18.087216
112770,2,3.978226
,D,14.178226
112780,2,3.975553
,D,14.175553
112790,2,3.97292
,D,14.17292
112800,2,3.970326
,D,14.170326
112810,2,3.967771
,7,9.996874
,8,9.996776
,9,8.584473
,A,9.493064
,D,14.167771
,F,18.077537
112820,2,3.965254
,D,14.165254
112830,2,3.962776
,D,14.162776
112840,2,3.960334
,D,14.160334
112850,2,3.957929
,D,14.157929
112860,2,3.95556
,D,14.15556
112870,2,3.953227
,D,14.153227
112880,2,3.950928
,D,14.150928
112890,2,3.948664
,D,14.148664
112900,2,3.946434
,D,14.146434
112910,2,3.944238
,D,14.144238
112920,2,3.942074
,D,14.142074
112930,2,3.939943
,D,14.139943
112940,2,3.937844
,D,14.137844
112950,2,3.935776
,D,14.135776
112960,2,3.93374
,D,14.13374
112970,2,3.931734
,D,14.131734
112980,2,3.929758
,D,14.129758
112990,2,3.927811
,D,14.127811
113000,2,3.925894
,D,14.125894
113010,2,3.924006
,D,14.124006
113020,2,3.922146
,D,14.122146
113030,2,3.920313
,D,14.120313
113040,2,3.918509
,D,14.118509
113050,2,3.916731
,D,14.116731
113060,2,3.91498
,D,14.11498
113070,2,3.913255
,D,14.113255
113080,2,3.911557
,D,14.111557
113090,2,3.909883
,D,14.109883
113100,2,3.908235
,D,14.108235
113110,2,3.906611
,7,9.996852
,8,9.996813
,9,8.549906
,A,9.465512
,D,14.106611
,F,18.015419
113120,2,3.905012
,D,14.105012
113130,2,3.903437
,D,14.103437
113140,2,3.901885
,D,14.101885
113150,2,3.900357
,D,14.100357
113160,2,3.898852
,D,14.098852
113170,2,3.897369
,D,14.097369
113180,2,3.895909
,D,14.095909
113190,2,3.89447
,D,14.09447
113200,2,3.893053
,D,14.093053
113210,2,3.891657
,D,14.091657
113220,2,3.890282
,D,14.090282
113230,2,3.888928
,D,14.088928
113240,2,3.887594
,D,14.087594
113250,2,3.88628
,D,14.08628
113260,2,3.884986
,D,14.084986
113270,2,3.883711
,D,14.083711
113280,2,3.882455
,D,14.082455
113290,2,3.881219
,D,14.081219
113300,2,3.88
,D,14.08
113310,2,3.8788
,D,14.0788
113320,2,3.877618
,D,14.077618
113330,2,3.876454
,D,14.076454
113340,2,3.875307
,D,14.075307
113350,2,3.874178
,D,14.074178
113360,2,3.871
,D,14.071
113370,2,3.8
,D,14.0
113410,7,9.996814
,8,9.996878
,9,8.489653
,A,9.417487
,F,17.90714
